date,state,households,participation,per_person,total_cost,prev_per_person,prev_total_cost,per_person_change,total_cost_change,abs_person_change,abs_total_cost_change
2002-06-01,Wyoming,9625,23883,337.78,3251170.0,337.28,3291810.0,0.5,-40640.0,0.5,40640.0
2009-06-01,Wyoming,12221,29609,459.85,5619831.0,459.35,5362073.0,0.5,257758.0,0.5,257758.0
2025-03-01,Wyoming,13362,27842,387.76,5181186.0,387.26,5186949.0,0.5,-5763.0,0.5,5763.0
2011-11-01,Delaware,68727,147475,389.55,2.677303E7,389.05,2.6155673E7,0.5,617357.0,0.5,617357.0
1990-06-01,Kansas,54853,143262,366.68,2.0113296E7,366.18,2.0146884E7,0.5,-33588.0,0.5,33588.0
2023-12-01,New Hampshire,41874,76712,330.77,1.3850605E7,331.27,1.3953134E7,-0.5,-102529.0,0.5,102529.0
2023-05-01,South Dakota,34624,71387,423.4,1.4659677E7,423.9,1.4650036E7,-0.5,9641.0,0.5,9641.0
2007-07-01,California,837813,2055004,403.47,3.38029041E8,403.97,3.36223669E8,-0.5,1805372.0,0.5,1805372.0
2025-02-01,California,3237952,5497691,333.08,1.078521761E9,333.58,1.079195855E9,-0.5,-674094.0,0.5,674094.0
2019-11-01,South Carolina,270107,581080,324.98,8.7778656E7,324.48,8.832114E7,0.5,-542484.0,0.5,542484.0
2001-12-01,West Virginia,98606,231674,301.93,2.9772048E7,302.43,2.9655437E7,-0.5,116611.0,0.5,116611.0
2017-12-01,West Virginia,166391,324612,296.03,4.9256531E7,296.53,4.9635674E7,-0.5,-379143.0,0.5,379143.0
1993-11-01,Missouri,236129,588905,378.18,8.9296294E7,378.68,8.8921293E7,-0.5,375001.0,0.5,375001.0
2024-12-01,Utah,89328,177134,399.05,3.5645746E7,399.55,3.5667345E7,-0.5,-21599.0,0.5,21599.0
2015-07-01,Montana,54039,116305,347.05,1.8754247E7,347.55,1.8953776E7,-0.5,-199529.0,0.5,199529.0
2001-09-01,Florida,447212,933099,269.59,1.20559225E8,270.09,1.20821939E8,-0.5,-262714.0,0.5,262714.0
2008-12-01,Kentucky,306491,680959,372.36,1.14123215E8,371.86,1.11561833E8,0.5,2561382.0,0.5,2561382.0
2012-12-01,Kentucky,416316,867345,375.51,1.56332611E8,375.01,1.55481017E8,0.5,851594.0,0.5,851594.0
2017-05-01,Kentucky,306453,648195,336.38,1.03083394E8,336.88,1.03768504E8,-0.5,-685110.0,0.5,685110.0
2012-07-01,New Mexico,195163,440019,408.42,7.9710222E7,408.92,7.9755881E7,-0.5,-45659.0,0.5,45659.0
2016-11-01,New Mexico,219189,467933,350.84,7.6900107E7,350.34,7.7415349E7,0.5,-515242.0,0.5,515242.0
2024-07-01,Rhode Island,90611,144596,323.6,2.9321602E7,323.1,2.9292997E7,0.5,28605.0,0.5,28605.0
2004-08-01,Tennessee,365001,834849,337.09,1.23040995E8,337.59,1.20815864E8,-0.5,2225131.0,0.5,2225131.0
2011-05-01,Tennessee,613717,1276500,403.75,2.4779257E8,404.25,2.46430251E8,-0.5,1362319.0,0.5,1362319.0
1991-11-01,Connecticut,81766,195389,307.1,2.5110725E7,306.6,2.4767407E7,0.5,343318.0,0.5,343318.0
2011-02-01,Idaho,95310,227897,465.12,4.4331166E7,465.62,4.3941153E7,-0.5,390013.0,0.5,390013.0
2024-07-01,Idaho,66549,132956,370.69,2.4668676E7,371.19,2.4632406E7,-0.5,36270.0,0.5,36270.0
2010-02-01,Illinois,756341,1607496,450.65,3.40848166E8,450.15,3.40284994E8,0.5,563172.0,0.5,563172.0
2019-05-01,Illinois,885370,1780778,315.67,2.79484118E8,315.17,2.72587616E8,0.5,6896502.0,0.5,6896502.0
1989-12-01,New York,661418,1472460,360.6,2.38506362E8,361.1,2.35637809E8,-0.5,2868553.0,0.5,2868553.0
2004-08-01,Vermont,21677,43761,264.78,5739502.0,264.28,5720381.0,0.5,19121.0,0.5,19121.0
2004-07-01,Virgin Islands,4636,13672,611.62,2835482.0,612.12,2813951.0,-0.5,21531.0,0.5,21531.0
2020-01-01,Virgin Islands,10026,20792,434.06,4351822.0,434.56,4454588.0,-0.5,-102766.0,0.5,102766.0
2014-07-01,Nevada,196004,395236,320.23,6.2767372E7,319.73,6.2052486E7,0.5,714886.0,0.5,714886.0
2017-03-01,Nevada,224551,438465,308.23,6.921261E7,307.73,6.9203222E7,0.5,9388.0,0.5,9388.0
2009-11-01,Colorado,164963,379956,485.05,8.0014789E7,485.55,7.8399422E7,-0.5,1615367.0,0.5,1615367.0
2013-06-01,Hawaii,96677,189855,595.99,5.7619245E7,595.49,5.7499391E7,0.5,119854.0,0.5,119854.0
1990-11-01,Maine,45100,102775,340.77,1.5368547E7,341.27,1.4948702E7,-0.5,419845.0,0.5,419845.0
2007-09-01,Virginia,234608,521974,308.26,7.2318974E7,308.76,7.260872E7,-0.5,-289746.0,0.5,289746.0
2011-12-01,Virginia,435978,908527,385.94,1.682616E8,385.44,1.66706232E8,0.5,1555368.0,0.5,1555368.0
1993-11-01,Alaska,15299,46153,614.69,9404189.0,614.2,9252983.0,0.49,151206.0,0.49,151206.0
2005-01-01,Alaska,20280,55911,569.6,1.1551542E7,569.11,1.1167716E7,0.49,383826.0,0.49,383826.0
2000-08-01,Kansas,54258,118338,241.38,1.3096986E7,241.87,1.3032485E7,-0.49,64501.0,0.49,64501.0
2011-11-01,Kansas,140216,298842,386.84,5.4240927E7,387.33,5.4907636E7,-0.49,-666709.0,0.49,666709.0
2001-11-01,Arizona,130330,348482,416.25,5.4250465E7,416.74,5.239528E7,-0.49,1855185.0,0.49,1855185.0
2015-11-01,Arizona,436523,983641,376.67,1.64423845E8,376.18,1.65352163E8,0.49,-928318.0,0.49,928318.0
2002-03-01,New Hampshire,20920,42005,259.59,5430490.0,260.08,5347066.0,-0.49,83424.0,0.49,83424.0
2004-07-01,North Carolina,321247,760431,340.08,1.09248536E8,339.59,1.0860225E8,0.49,646286.0,0.49,646286.0
2014-11-01,South Dakota,43026,98353,395.25,1.7005865E7,395.74,1.7046324E7,-0.49,-40459.0,0.49,40459.0
2025-03-01,South Dakota,37630,75093,401.97,1.5126017E7,402.46,1.5150563E7,-0.49,-24546.0,0.49,24546.0
2014-02-01,California,1995827,4311206,425.51,8.49235087E8,426.0,8.50918702E8,-0.49,-1683615.0,0.49,1683615.0
2014-08-01,California,2067778,4439090,408.44,8.4456453E8,408.93,8.41181807E8,-0.49,3382723.0,0.49,3382723.0
1993-07-01,South Carolina,144741,388484,387.96,5.6153087E7,387.47,5.5763716E7,0.49,389371.0,0.49,389371.0
2015-02-01,West Virginia,182566,369201,315.73,5.7641644E7,315.24,5.7562576E7,0.49,79068.0,0.49,79068.0
2019-11-01,West Virginia,161116,305334,260.74,4.2009655E7,260.25,4.2159766E7,0.49,-150111.0,0.49,150111.0
1992-08-01,Missouri,218536,558861,396.98,8.6752582E7,396.49,8.6417043E7,0.49,335539.0,0.49,335539.0
2021-02-01,Missouri,336602,699811,547.76,1.84375765E8,547.27,1.82733113E8,0.49,1642652.0,0.49,1642652.0
2025-02-01,Utah,89143,177345,389.15,3.4689881E7,388.66,3.5030591E7,0.49,-340710.0,0.49,340710.0
1995-11-01,Montana,27815,69118,348.38,9690310.0,348.87,9579542.0,-0.49,110768.0,0.49,110768.0
2009-11-01,Montana,47610,106343,434.45,2.0684312E7,434.94,2.0308641E7,-0.49,375671.0,0.49,375671.0
2015-09-01,Pennsylvania,942847,1863656,328.68,3.09901423E8,328.19,3.08075163E8,0.49,1826260.0,0.49,1826260.0
2009-09-01,District of Columbia,60988,110606,377.24,2.3007008E7,377.73,2.2601326E7,-0.49,405682.0,0.49,405682.0
1995-06-01,Kentucky,184649,515127,388.93,7.1816781E7,388.44,7.2387838E7,0.49,-571057.0,0.49,571057.0
1996-07-01,Kentucky,184923,477114,382.44,7.0720516E7,381.95,7.0534982E7,0.49,185534.0,0.49,185534.0
2005-07-01,Kentucky,247883,573731,346.29,8.5842093E7,346.78,8.5734342E7,-0.49,107751.0,0.49,107751.0
2014-05-01,Kentucky,396523,822231,333.37,1.32192239E8,332.88,1.32541136E8,0.49,-348897.0,0.49,348897.0
2002-02-01,Tennessee,255109,597970,327.1,8.3448874E7,327.59,8.4201625E7,-0.49,-752751.0,0.49,752751.0
2019-05-01,Connecticut,212602,364456,286.23,6.085406E7,286.72,6.0881004E7,-0.49,-26944.0,0.49,26944.0
1997-03-01,Idaho,28529,74810,332.17,9476218.0,332.66,9468530.0,-0.49,7688.0,0.49,7688.0
2002-09-01,Illinois,406289,924124,354.75,1.44131886E8,354.26,1.43528191E8,0.49,603695.0,0.49,603695.0
1991-07-01,Wisconsin,101117,294842,409.86,4.1443528E7,410.35,4.2164933E7,-0.49,-721405.0,0.49,721405.0
2017-06-01,Wisconsin,339901,682522,281.49,9.567864E7,281.98,9.6378991E7,-0.49,-700351.0,0.49,700351.0
1991-04-01,Nevada,28599,65174,409.46,1.1709861E7,409.95,1.1667694E7,-0.49,42167.0,0.49,42167.0
2024-09-01,Nevada,276403,513996,325.71,9.0024598E7,326.2,8.9814361E7,-0.49,210237.0,0.49,210237.0
1990-05-01,Oklahoma,105973,269373,373.52,3.9581701E7,374.01,3.9509587E7,-0.49,72114.0,0.49,72114.0
1998-04-01,Hawaii,54418,122239,544.84,2.9648892E7,545.33,2.9635492E7,-0.49,13400.0,0.49,13400.0
2003-09-01,Hawaii,48650,100364,471.94,2.2959852E7,471.45,2.2917522E7,0.49,42330.0,0.49,42330.0
1998-02-01,Indiana,131726,319022,341.87,4.503417E7,341.38,4.5129662E7,0.49,-95492.0,0.49,95492.0
2000-12-01,New Jersey,145375,323222,319.72,4.647966E7,320.21,4.6517101E7,-0.49,-37441.0,0.49,37441.0
2004-11-01,New Jersey,182109,385234,338.35,6.1618619E7,338.84,6.1560533E7,-0.49,58086.0,0.49,58086.0
2005-03-01,New Jersey,185823,390010,329.07,6.1148868E7,328.58,6.0520514E7,0.49,628354.0,0.49,628354.0
2012-06-01,New Jersey,411286,829584,376.62,1.54900345E8,377.11,1.54061817E8,-0.49,838528.0,0.49,838528.0
2012-05-01,North Dakota,27181,58379,386.71,1.0511211E7,387.2,1.0509634E7,-0.49,1577.0,0.49,1577.0
1999-03-01,Texas,515296,1402079,402.04,2.07174564E8,402.52,2.08762266E8,-0.48,-1587702.0,0.48,1587702.0
2010-07-01,Texas,1493958,3760275,472.98,7.06602764E8,473.46,6.98180314E8,-0.48,8422450.0,0.48,8422450.0
2022-12-01,Texas,1628264,3658390,658.34,1.071943915E9,658.82,1.059485023E9,-0.48,1.2458892E7,0.48,1.2458892E7
2016-01-01,Wyoming,14521,34167,382.44,5553341.0,381.96,5440229.0,0.48,113112.0,0.48,113112.0
2019-06-01,Wyoming,11585,25838,323.24,3744673.0,322.76,3753907.0,0.48,-9234.0,0.48,9234.0
1989-12-01,Kansas,53545,139698,384.56,2.0591506E7,384.08,2.022076E7,0.48,370746.0,0.48,370746.0
2013-05-01,Arizona,473117,1102305,399.84,1.89169557E8,399.36,1.88598413E8,0.48,571144.0,0.48,571144.0
2005-02-01,Louisiana,287331,731438,409.05,1.1753088E8,409.53,1.17986013E8,-0.48,-455133.0,0.48,455133.0
2007-04-01,Michigan,557439,1208166,325.14,1.81239847E8,325.62,1.80857871E8,-0.48,381976.0,0.48,381976.0
2018-02-01,California,1943041,3969931,357.41,6.94470254E8,356.93,7.01953769E8,0.48,-7483515.0,0.48,7483515.0
2015-05-01,Georgia,831987,1785403,379.37,3.15631164E8,379.85,3.14547883E8,-0.48,1083281.0,0.48,1083281.0
2012-02-01,Guam,14208,43719,938.98,1.3340918E7,939.46,1.3341134E7,-0.48,-216.0,0.48,216.0
2023-12-01,West Virginia,145805,272594,345.5,5.0375674E7,345.02,5.087596E7,0.48,-500286.0,0.48,500286.0
1999-08-01,Maryland,107509,237320,319.98,3.440046E7,320.46,3.5067964E7,-0.48,-667504.0,0.48,667504.0
2003-12-01,Maryland,122022,269525,338.79,4.1341021E7,339.27,4.0948883E7,-0.48,392138.0,0.48,392138.0
1998-08-01,Missouri,169194,403062,328.46,5.5572827E7,327.98,5.5010308E7,0.48,562519.0,0.48,562519.0
2016-11-01,Pennsylvania,950650,1851309,317.07,3.01421317E8,317.55,3.01958547E8,-0.48,-537230.0,0.48,537230.0
2015-04-01,District of Columbia,79077,139973,319.08,2.5231462E7,319.56,2.5442339E7,-0.48,-210877.0,0.48,210877.0
1998-08-01,New Mexico,64607,178020,352.23,2.2757219E7,351.75,2.2598742E7,0.48,158477.0,0.48,158477.0
2005-08-01,Ohio,459049,1029376,354.34,1.62659168E8,354.82,1.60267027E8,-0.48,2392141.0,0.48,2392141.0
1997-01-01,Minnesota,113837,267286,296.51,3.3752268E7,296.99,3.4150516E7,-0.48,-398248.0,0.48,398248.0
2013-03-01,New York,1718504,3182976,375.14,6.44688196E8,375.62,6.38829385E8,-0.48,5858811.0,0.48,5858811.0
1996-03-01,Oklahoma,150455,362734,366.19,5.5094859E7,366.67,5.5000387E7,-0.48,94472.0,0.48,94472.0
1998-11-01,Oklahoma,116391,279997,324.74,3.7797589E7,325.22,3.8192333E7,-0.48,-394744.0,0.48,394744.0
2007-06-01,Alabama,221904,547017,352.97,7.8324208E7,352.49,7.7471907E7,0.48,852301.0,0.48,852301.0
1990-06-01,Hawaii,30910,76111,546.78,1.6901122E7,547.26,1.6950977E7,-0.48,-49855.0,0.48,49855.0
2007-12-01,Hawaii,47344,93916,486.5,2.3032514E7,486.98,2.2902359E7,-0.48,130155.0,0.48,130155.0
2018-07-01,Hawaii,83429,162384,599.99,5.0056891E7,600.47,5.0122702E7,-0.48,-65811.0,0.48,65811.0
2015-01-01,Maine,103803,201557,312.19,3.2405996E7,311.71,3.4702126E7,0.48,-2296130.0,0.48,2296130.0
2006-03-01,Washington,275263,547347,299.42,8.2421744E7,299.9,8.0777268E7,-0.48,1644476.0,0.48,1644476.0
2007-12-01,Indiana,260901,606704,364.12,9.499768E7,364.6,9.4916179E7,-0.48,81501.0,0.48,81501.0
1990-09-01,New Jersey,156970,396407,390.54,6.1302274E7,391.02,6.0952684E7,-0.48,349590.0,0.48,349590.0
2019-08-01,New Jersey,347963,690789,287.19,9.9929692E7,286.71,9.958381E7,0.48,345882.0,0.48,345882.0
2024-04-01,North Dakota,25144,49416,385.74,9699111.0,386.22,9461606.0,-0.48,237505.0,0.48,237505.0
2003-03-01,Virginia,171828,385909,301.14,5.1744428E7,300.66,5.1224914E7,0.48,519514.0,0.48,519514.0
2024-07-01,Virginia,426449,831985,362.7,1.54670457E8,363.18,1.5386303E8,-0.48,807427.0,0.48,807427.0
2017-12-01,Nebraska,77627,172592,332.15,2.5783071E7,331.67,2.567432E7,0.48,108751.0,0.48,108751.0
2018-06-01,Arizona,383328,831993,333.33,1.2777719E8,333.8,1.26529817E8,-0.47,1247373.0,0.47,1247373.0
2024-12-01,Arizona,452014,905583,380.79,1.72121157E8,381.26,1.72378315E8,-0.47,-257158.0,0.47,257158.0
2017-09-01,Louisiana,413360,894313,361.35,1.49368237E8,361.82,1.48973541E8,-0.47,394696.0,0.47,394696.0
2003-07-01,New Hampshire,22420,45452,264.34,5926652.0,264.81,5933652.0,-0.47,-7000.0,0.47,7000.0
2018-08-01,New Hampshire,42018,83466,249.64,1.0489689E7,249.17,1.0557068E7,0.47,-67379.0,0.47,67379.0
2019-08-01,New Hampshire,38777,73775,243.36,9436846.0,242.89,9413157.0,0.47,23689.0,0.47,23689.0
1990-07-01,South Dakota,17000,49900,417.86,7103483.0,417.39,7220824.0,0.47,-117341.0,0.47,117341.0
1998-12-01,South Dakota,16457,43529,361.28,5945554.0,360.81,6022673.0,0.47,-77119.0,0.47,77119.0
1990-02-01,California,683657,1926427,295.14,2.01776813E8,295.61,2.01864834E8,-0.47,-88021.0,0.47,88021.0
2002-11-01,Oregon,189589,380138,282.05,5.3475436E7,282.52,5.2589229E7,-0.47,886207.0,0.47,886207.0
2011-11-01,Oregon,439764,803891,335.9,1.47714561E8,336.37,1.46790433E8,-0.47,924128.0,0.47,924128.0
2024-01-01,Oregon,428111,748069,331.47,1.41905258E8,331.94,1.39946942E8,-0.47,1958316.0,0.47,1958316.0
2012-09-01,South Carolina,411316,869900,392.53,1.61453987E8,393.0,1.62353967E8,-0.47,-899980.0,0.47,899980.0
2017-04-01,South Carolina,333562,709836,343.75,1.14663436E8,344.22,1.16582871E8,-0.47,-1919435.0,0.47,1919435.0
2013-08-01,West Virginia,168774,355048,341.14,5.757372E7,340.67,5.689815E7,0.47,675570.0,0.47,675570.0
1991-08-01,Maryland,137382,321000,394.97,5.4263005E7,395.44,5.3429955E7,-0.47,833050.0,0.47,833050.0
2014-08-01,Missouri,391679,831214,349.54,1.36908214E8,350.01,1.36735691E8,-0.47,172523.0,0.47,172523.0
2016-05-01,Missouri,360572,783871,352.61,1.2714321E8,353.08,1.29265044E8,-0.47,-2121834.0,0.47,2121834.0
2005-05-01,Montana,34742,81360,358.65,1.2460112E7,358.18,1.2421756E7,0.47,38356.0,0.47,38356.0
2015-09-01,Montana,53288,114253,346.95,1.8488299E7,346.48,1.8581127E7,0.47,-92828.0,0.47,92828.0
2016-08-01,Pennsylvania,951207,1860044,320.51,3.04874319E8,320.98,3.03868814E8,-0.47,1005505.0,0.47,1005505.0
2015-07-01,District of Columbia,79760,141468,315.55,2.5168966E7,316.02,2.5052504E7,-0.47,116462.0,0.47,116462.0
2002-12-01,Rhode Island,33356,71412,303.63,1.0127905E7,303.16,1.0156501E7,0.47,-28596.0,0.47,28596.0
2016-07-01,Rhode Island,99838,169373,302.96,3.0246811E7,302.49,3.026024E7,0.47,-13429.0,0.47,13429.0
1992-04-01,Tennessee,283969,719471,388.36,1.10284376E8,388.83,1.11648664E8,-0.47,-1364288.0,0.47,1364288.0
1990-09-01,Idaho,20316,56702,387.29,7868154.0,387.76,7937210.0,-0.47,-69056.0,0.47,69056.0
2016-06-01,Illinois,991597,1915113,338.89,3.36031008E8,339.36,3.24284669E8,-0.47,1.1746339E7,0.47,1.1746339E7
2008-07-01,Vermont,28268,57156,276.23,7808285.0,275.76,7718387.0,0.47,89898.0,0.47,89898.0
2016-04-01,Vermont,42687,78890,304.15,1.2983091E7,304.62,1.3089434E7,-0.47,-106343.0,0.47,106343.0
1999-05-01,Virgin Islands,5479,17065,651.61,3570138.0,652.08,3538176.0,-0.47,31962.0,0.47,31962.0
1999-06-01,Virgin Islands,5503,17128,652.08,3588417.0,651.61,3570138.0,0.47,18279.0,0.47,18279.0
2013-11-01,Hawaii,98426,193936,620.6,6.108331E7,620.13,6.1442322E7,0.47,-359012.0,0.47,359012.0
2018-11-01,Hawaii,82343,160334,600.29,4.9429002E7,599.82,4.9668104E7,0.47,-239102.0,0.47,239102.0
2020-11-01,Washington,523777,929584,402.35,2.10737499E8,401.88,2.1264986E8,0.47,-1912361.0,0.47,1912361.0
1996-03-01,Indiana,157608,397595,371.24,5.8510149E7,371.71,5.8458121E7,-0.47,52028.0,0.47,52028.0
2001-01-01,Indiana,142685,337617,326.82,4.6632479E7,326.35,4.540374E7,0.47,1228739.0,0.47,1228739.0
2014-09-01,Mississippi,301036,650911,341.19,1.02709246E8,341.66,1.02875582E8,-0.47,-166336.0,0.47,166336.0
1990-12-01,Nebraska,38214,96064,343.56,1.3128697E7,344.03,1.2958257E7,-0.47,170440.0,0.47,170440.0
1992-09-01,Texas,932482,2543202,444.72,4.14691564E8,445.18,4.0887398E8,-0.46,5817584.0,0.46,5817584.0
1993-11-01,Texas,1007906,2746168,434.02,4.3745861E8,434.48,4.3408443E8,-0.46,3374180.0,0.46,3374180.0
1994-07-01,Texas,983761,2673048,419.72,4.12907462E8,420.18,4.17179613E8,-0.46,-4272151.0,0.46,4272151.0
2025-05-01,Wyoming,13073,27122,385.31,5037105.0,385.77,5126108.0,-0.46,-89003.0,0.46,89003.0
1991-04-01,Delaware,15892,42909,426.01,6770014.0,426.47,6691091.0,-0.46,78923.0,0.46,78923.0
2025-05-01,Arizona,444810,887253,367.31,1.63383193E8,367.77,1.63446467E8,-0.46,-63274.0,0.46,63274.0
1991-12-01,Louisiana,270122,758628,475.97,1.28568053E8,476.43,1.27093768E8,-0.46,1474285.0,0.46,1474285.0
2020-11-01,Michigan,693433,1264302,421.11,2.9200885E8,420.65,2.88819736E8,0.46,3189114.0,0.46,3189114.0
2016-02-01,New Hampshire,48940,99450,279.1,1.3659079E7,279.56,1.3581581E7,-0.46,77498.0,0.46,77498.0
2018-10-01,South Dakota,38687,82566,344.86,1.3341263E7,344.4,1.3335207E7,0.46,6056.0,0.46,6056.0
2003-11-01,Georgia,343688,847659,387.72,1.33255478E8,388.18,1.32168963E8,-0.46,1086515.0,0.46,1086515.0
1995-03-01,South Carolina,142140,369697,380.23,5.4046467E7,379.77,5.3718629E7,0.46,327838.0,0.46,327838.0
1999-07-01,South Carolina,123212,299754,320.59,3.9501104E7,320.13,3.9491009E7,0.46,10095.0,0.46,10095.0
1992-11-01,West Virginia,120449,315705,407.28,4.9056944E7,406.82,4.9161471E7,0.46,-104527.0,0.46,104527.0
2005-08-01,West Virginia,115842,266510,308.35,3.5718691E7,308.81,3.5188651E7,-0.46,530040.0,0.46,530040.0
2024-11-01,Utah,89268,176692,399.55,3.5667345E7,399.09,3.6162267E7,0.46,-494922.0,0.46,494922.0
2004-05-01,Montana,33171,77662,345.14,1.1448613E7,345.6,1.1488162E7,-0.46,-39549.0,0.46,39549.0
2008-09-01,Montana,35780,80500,322.02,1.1522076E7,321.56,1.1561439E7,0.46,-39363.0,0.46,39363.0
2018-03-01,Pennsylvania,958651,1822560,293.36,2.8123763E8,292.9,2.80738448E8,0.46,499182.0,0.46,499182.0
2019-07-01,Florida,1509953,2779754,275.79,4.16429121E8,275.33,4.1665253E8,0.46,-223409.0,0.46,223409.0
2023-12-01,Kentucky,267445,578548,405.51,1.08450947E8,405.05,1.05808716E8,0.46,2642231.0,0.46,2642231.0
1991-01-01,New Mexico,62742,185303,466.76,2.9286164E7,466.3,2.7645083E7,0.46,1641081.0,0.46,1641081.0
2016-12-01,Ohio,764808,1539886,334.31,2.55677944E8,333.85,2.56834161E8,0.46,-1156217.0,0.46,1156217.0
2003-08-01,Rhode Island,34596,76094,297.48,1.0291305E7,297.94,1.0292997E7,-0.46,-1692.0,0.46,1692.0
2018-02-01,Rhode Island,94321,159356,297.34,2.8045643E7,296.88,2.7992248E7,0.46,53395.0,0.46,53395.0
2019-09-01,Rhode Island,89192,147857,279.22,2.4904334E7,279.68,2.4969195E7,-0.46,-64861.0,0.46,64861.0
2005-02-01,Tennessee,370747,841247,352.2,1.30574719E8,351.74,1.31626309E8,0.46,-1051590.0,0.46,1051590.0
2007-06-01,Tennessee,387495,864666,336.18,1.30268799E8,335.72,1.28949683E8,0.46,1319116.0,0.46,1319116.0
1991-08-01,Connecticut,77018,186239,278.36,2.1438337E7,278.82,2.1086509E7,-0.46,351828.0,0.46,351828.0
2008-03-01,Idaho,41222,101402,362.25,1.493252E7,362.71,1.4549062E7,-0.46,383458.0,0.46,383458.0
2012-04-01,Idaho,100978,234750,423.55,4.2768927E7,424.01,4.3276365E7,-0.46,-507438.0,0.46,507438.0
2024-11-01,Idaho,67094,133304,370.33,2.4846698E7,369.87,2.467193E7,0.46,174768.0,0.46,174768.0
1989-08-01,New York,638620,1409738,315.44,2.01445076E8,314.98,2.00048785E8,0.46,1396291.0,0.46,1396291.0
1993-06-01,Vermont,25517,58420,284.0,7246925.0,283.54,7227604.0,0.46,19321.0,0.46,19321.0
2006-06-01,Vermont,23598,47359,286.33,6756709.0,285.87,6736724.0,0.46,19985.0,0.46,19985.0
2006-09-01,Nevada,54646,117286,301.3,1.6464581E7,300.84,1.6554562E7,0.46,-89981.0,0.46,89981.0
2015-06-01,Nevada,213891,427405,327.39,7.0025242E7,327.85,6.9393586E7,-0.46,631656.0,0.46,631656.0
2015-08-01,Nevada,218067,435785,324.33,7.0725264E7,323.87,6.9923143E7,0.46,802121.0,0.46,802121.0
1991-07-01,Colorado,95123,241962,401.68,3.8208899E7,401.22,3.7836495E7,0.46,372404.0,0.46,372404.0
2001-09-01,Colorado,70998,158223,292.17,2.0743496E7,292.63,2.0935213E7,-0.46,-191717.0,0.46,191717.0
2012-07-01,Colorado,223860,496559,427.45,9.5688422E7,426.99,9.5058027E7,0.46,630395.0,0.46,630395.0
2008-07-01,Hawaii,50414,99635,469.07,2.3647754E7,468.61,2.3242594E7,0.46,405160.0,0.46,405160.0
2013-06-01,Iowa,199538,422004,342.01,6.8245926E7,342.47,6.8098644E7,-0.46,147282.0,0.46,147282.0
2015-04-01,Iowa,184519,390277,318.28,5.8727591E7,318.74,5.9336062E7,-0.46,-608471.0,0.46,608471.0
2019-07-01,Iowa,150822,311638,292.48,4.4112139E7,292.02,4.4359467E7,0.46,-247328.0,0.46,247328.0
2022-12-01,Iowa,133096,265239,369.41,4.9167321E7,369.87,4.9165017E7,-0.46,2304.0,0.46,2304.0
1999-11-01,Maine,51652,102205,258.76,1.3365004E7,258.3,1.3308035E7,0.46,56969.0,0.46,56969.0
2014-02-01,Indiana,405169,896095,368.87,1.49457265E8,368.41,1.49705176E8,0.46,-247911.0,0.46,247911.0
2016-10-01,New Jersey,425204,854146,310.68,1.32099498E8,310.22,1.32554588E8,0.46,-455090.0,0.46,455090.0
2019-07-01,New Jersey,347341,690006,286.71,9.958381E7,287.17,1.00243218E8,-0.46,-659408.0,0.46,659408.0
2018-02-01,North Dakota,25410,53355,326.36,8292755.0,326.82,8319813.0,-0.46,-27058.0,0.46,27058.0
2005-03-01,Virginia,214721,486971,324.41,6.9657507E7,324.87,6.9371544E7,-0.46,285963.0,0.46,285963.0
2005-06-01,Virginia,216591,491945,324.22,7.022123E7,324.68,6.9932193E7,-0.46,289037.0,0.46,289037.0
2014-06-01,Virginia,437101,908370,332.7,1.45422979E8,333.16,1.46913527E8,-0.46,-1490548.0,0.46,1490548.0
2006-06-01,Mississippi,164084,404165,338.98,5.5622643E7,339.44,5.4875166E7,-0.46,747477.0,0.46,747477.0
2017-05-01,Texas,1588555,3746646,368.03,5.84644719E8,367.58,5.82172547E8,0.45,2472172.0,0.45,2472172.0
2023-11-01,Texas,1455579,3196449,417.62,6.07877469E8,418.07,6.17128012E8,-0.45,-9250543.0,0.45,9250543.0
1991-06-01,Delaware,15847,42786,423.39,6709522.0,423.84,6672836.0,-0.45,36686.0,0.45,36686.0
2013-06-01,Delaware,72084,152809,377.86,2.7237996E7,377.41,2.7371381E7,0.45,-133385.0,0.45,133385.0
2010-12-01,Louisiana,382997,877189,443.87,1.69999916E8,444.32,1.67827522E8,-0.45,2172394.0,0.45,2172394.0
2019-12-01,Michigan,611076,1149965,280.99,1.71705576E8,280.54,1.69513308E8,0.45,2192268.0,0.45,2192268.0
2009-05-01,California,1157616,2746460,526.79,6.09809884E8,527.24,5.98347247E8,-0.45,1.1462637E7,0.45,1.1462637E7
